"ResFreq [GHz]","ResFreq2 [GHz]","Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
270,282.5,250,2.88603890677609,33.3082859100044
270,282.5,250.625,3.0083554330051,33.9043360178481
270,282.5,251.25,3.13940949714115,34.5254571983185
270,282.5,251.875,3.28004837217488,35.1733838795008
270,282.5,252.5,3.43122378469791,35.8500109432702
270,282.5,253.125,3.59400764758512,36.5574122999226
270,282.5,253.75,3.76961060854654,37.2978620291872
270,282.5,254.375,3.95940400128522,38.0738584947942
270,282.5,255,4.16494592608104,38.8881519110274
270,282.5,255.625,4.38801236454071,39.7437759239563
270,282.5,256.25,4.63063446044276,40.6440838694354
270,282.5,256.875,4.89514339033551,41.5927904868321
270,282.5,257.5,5.18422462432398,42.5940200040565
270,282.5,258.125,5.50098386704526,43.6523616678007
270,282.5,258.75,5.84902760892216,44.7729339739715
270,282.5,259.375,6.2325620601239,45.961459056183
270,282.5,260,6.6565153555948,47.2243489100744
270,282.5,260.625,7.12668940816572,48.5688053563591
270,282.5,261.25,7.64994978679976,50.0029358516111
270,282.5,261.875,8.23446470378842,51.5358873967588
270,282.5,262.5,8.89000788523588,53.1780007850691
270,282.5,263.125,9.62834516885599,54.9409871245754
270,282.5,263.75,10.4637316895538,56.8381277016343
270,282.5,264.375,11.4135562950949,58.8844963634181
270,282.5,265,12.4991835655254,61.0971998860115
270,282.5,265.625,13.7470632042518,63.495624858867
270,282.5,266.25,15.1902040943746,66.101666990037
270,282.5,266.875,16.8701494857022,68.9398960572009
270,282.5,267.5,18.8396454729827,72.0375692183951
270,282.5,268.125,21.1662735575266,75.4243330721559
270,282.5,268.75,23.9374271097696,79.1313253974752
270,282.5,269.375,27.2671568485331,83.1891547844621
270,282.5,270,31.3055876790174,87.6238162300454
270,282.5,270.625,36.2517790891954,92.4488406678883
270,282.5,271.25,42.3709233640031,97.6506060143805
270,282.5,271.875,50.0162389682187,103.161304577495
270,282.5,272.5,59.6537231666075,108.809916251331
270,282.5,273.125,71.8813493785521,114.235155377581
270,282.5,273.75,87.4171478133505,118.73709208015
270,282.5,274.375,106.991294052837,121.045632729342
270,282.5,275,131.004506395513,119.030000194123
270,282.5,275.625,158.744112302277,109.553394059134
270,282.5,276.25,187.114439377255,89.0831100195931
270,282.5,276.875,209.774218656427,55.9295012685944
270,282.5,277.5,218.995324981421,13.5431665112855
270,282.5,278.125,210.94570335141,-29.1335935063822
270,282.5,278.75,189.113431626738,-62.9960201025259
270,282.5,279.375,161.138710561834,-84.2825538154429
270,282.5,280,133.477620376762,-94.4729918926835
270,282.5,280.625,109.373880702462,-97.0371509997915
270,282.5,281.25,89.6416515070505,-95.127344077892
270,282.5,281.875,73.9334392501565,-90.9106715446515
270,282.5,282.5,61.5425532657505,-85.6904897189863
270,282.5,283.125,51.7594974277327,-80.1915682290136
270,282.5,283.75,43.9881540036776,-74.7925335380523
270,282.5,284.375,37.7617029159442,-69.6763882566353
270,282.5,285,32.7251673469535,-64.9194439655847
270,282.5,285.625,28.611262554321,-60.5417196569044
270,282.5,286.25,25.218466571752,-56.5348554751541
270,282.5,286.875,22.39338744651,-52.8771160655832
270,282.5,287.5,20.0174307884658,-49.5407434598568
270,282.5,288.125,17.9977485233911,-46.4947272344747
270,282.5,288.75,16.2625223812959,-43.705932127953
270,282.5,289.375,14.7587479713999,-41.1416899996687
270,282.5,290,13.4486601981148,-38.773872723249
270,282.5,290.625,12.3039468960644,-36.5808135660161
270,282.5,291.25,11.30106731985,-34.5458149183955
270,282.5,291.875,10.4194213328957,-32.6547990801777
270,282.5,292.5,9.64111412268971,-30.8949916175314
270,282.5,293.125,8.95093827201797,-29.2545589332999
270,282.5,293.75,8.33616337171602,-27.7226103776851
270,282.5,294.375,7.78619419332528,-26.2892387371461
270,282.5,295,7.29220861866855,-24.945512030962
270,282.5,295.625,6.84683333296407,-23.6834204787167
270,282.5,296.25,6.44387387137895,-22.4957993107978
270,282.5,296.875,6.07809678783513,-21.376243592748
270,282.5,297.5,5.74505577597146,-20.3190244270524
270,282.5,298.125,5.44095301215406,-19.3190110752724
270,282.5,298.75,5.16252818201949,-18.371600749939
270,282.5,299.375,4.90696915894158,-17.4726563667365
270,282.5,300,4.67183965033854,-16.6184518516898
270,282.5,300.625,4.45502020957774,-15.8056243093602
270,282.5,301.25,4.254659844041,-15.0311322761859
270,282.5,301.875,4.06913608116934,-14.2922193007109
