"ResFreq [GHz]","ResFreq2 [GHz]","Freq [GHz]","dB(S(1,1)) []"
270,300,359.375,-0.281259245178665
270,300,360,-0.28041882290149
270,300,360.625,-0.279704894702999
270,300,361.25,-0.279124346197631
270,300,361.875,-0.278684574510834
270,300,362.5,-0.278393407664753
270,300,363.125,-0.278258971386007
270,300,363.75,-0.278289486555178
270,300,364.375,-0.278492978563627
270,300,365,-0.278876879868893
270,300,365.625,-0.279447510892617
270,300,366.25,-0.280209434632717
270,300,366.875,-0.281164699973991
270,300,367.5,-0.282312020341065
270,300,368.125,-0.283645978683278
270,300,368.75,-0.285156402774956
270,300,369.375,-0.286828104683784
270,300,370,-0.288641203791609
270,300,370.625,-0.290572226015596
270,300,371.25,-0.292596068430907
270,300,371.875,-0.29468873480252
270,300,372.5,-0.296830518113814
270,300,373.125,-0.29900910604432
270,300,373.75,-0.301222005328452
270,300,374.375,-0.303477780428708
270,300,375,-0.305795866604448
270,322.5,125,-0.102140861773274
270,322.5,125.625,-0.102530377066633
270,322.5,126.25,-0.102922404836963
270,322.5,126.875,-0.103316987011556
270,322.5,127.5,-0.10371416614886
270,322.5,128.125,-0.104113985464386
270,322.5,128.75,-0.104516488857026
270,322.5,129.375,-0.104921720935831
270,322.5,130,-0.105329727047273
270,322.5,130.625,-0.105740553303016
270,322.5,131.25,-0.106154246608226
270,322.5,131.875,-0.10657085469043
270,322.5,132.5,-0.10699042612898
270,322.5,133.125,-0.10741301038515
270,322.5,133.75,-0.107838657832835
270,322.5,134.375,-0.108267419789995
270,322.5,135,-0.108699348550765
270,322.5,135.625,-0.109134497418316
270,322.5,136.25,-0.109572920738522
270,322.5,136.875,-0.110014673934402
270,322.5,137.5,-0.110459813541424
270,322.5,138.125,-0.110908397243701
270,322.5,138.75,-0.111360483911102
270,322.5,139.375,-0.111816133637305
270,322.5,140,-0.112275407778882
270,322.5,140.625,-0.112738368995394
270,322.5,141.25,-0.113205081290583
270,322.5,141.875,-0.113675610054701
270,322.5,142.5,-0.114150022107986
270,322.5,143.125,-0.114628385745384
270,322.5,143.75,-0.115110770782531
270,322.5,144.375,-0.115597248603045
270,322.5,145,-0.116087892207215
270,322.5,145.625,-0.116582776262099
270,322.5,146.25,-0.117081977153103
270,322.5,146.875,-0.117585573037133
270,322.5,147.5,-0.118093643897325
270,322.5,148.125,-0.11860627159945
270,322.5,148.75,-0.119123539950053
270,322.5,149.375,-0.119645534756421
270,322.5,150,-0.120172343888392
270,322.5,150.625,-0.120704057342132
270,322.5,151.25,-0.121240767305946
270,322.5,151.875,-0.121782568228191
270,322.5,152.5,-0.122329556887381
270,322.5,153.125,-0.122881832464582
270,322.5,153.75,-0.123439496618172
270,322.5,154.375,-0.124002653561075
270,322.5,155,-0.124571410140561
270,322.5,155.625,-0.125145875920723
270,322.5,156.25,-0.125726163267723
270,322.5,156.875,-0.126312387437932
270,322.5,157.5,-0.126904666669111
270,322.5,158.125,-0.127503122274673
270,322.5,158.75,-0.128107878741247
270,322.5,159.375,-0.128719063829639
270,322.5,160,-0.129336808679298
270,322.5,160.625,-0.129961247916503
270,322.5,161.25,-0.130592519766365
270,322.5,161.875,-0.131230766168832
270,322.5,162.5,-0.131876132898856
270,322.5,163.125,-0.132528769690909
270,322.5,163.75,-0.133188830368013
270,322.5,164.375,-0.133856472975493
270,322.5,165,-0.13453185991964
270,322.5,165.625,-0.13521515811151
270,322.5,166.25,-0.135906539116062
270,322.5,166.875,-0.13660617930688
270,322.5,167.5,-0.137314260026726
270,322.5,168.125,-0.138030967754141
270,322.5,168.75,-0.138756494276426
270,322.5,169.375,-0.139491036869204
270,322.5,170,-0.140234798482923
270,322.5,170.625,-0.140987987936573
270,322.5,171.25,-0.141750820118934
270,322.5,171.875,-0.142523516197733
270,322.5,172.5,-0.143306303836996
270,322.5,173.125,-0.144099417423059
270,322.5,173.75,-0.144903098299547
270,322.5,174.375,-0.14571759501177
270,322.5,175,-0.146543163561003
270,322.5,175.625,-0.147380067669013
270,322.5,176.25,-0.148228579053415
270,322.5,176.875,-0.149088977714308
270,322.5,177.5,-0.149961552232703
270,322.5,178.125,-0.150846600081357
270,322.5,178.75,-0.151744427948557
270,322.5,179.375,-0.152655352075487
270,322.5,180,-0.153579698607837
270,322.5,180.625,-0.154517803962332
270,322.5,181.25,-0.155470015208901
270,322.5,181.875,-0.156436690469275
270,322.5,182.5,-0.157418199332785
270,322.5,183.125,-0.158414923290239
270,322.5,183.75,-0.159427256186747
270,322.5,184.375,-0.160455604694481
270,322.5,185,-0.161500388806325
270,322.5,185.625,-0.162562042351502
270,322.5,186.25,-0.163641013534281
270,322.5,186.875,-0.164737765496944
270,322.5,187.5,-0.165852776908269
270,322.5,188.125,-0.166986542578827
270,322.5,188.75,-0.168139574104516
270,322.5,189.375,-0.169312400539779
270,322.5,190,-0.170505569102101
270,322.5,190.625,-0.171719645909393
270,322.5,191.25,-0.172955216752074
270,322.5,191.875,-0.174212887901663
270,322.5,192.5,-0.17549328695786
270,322.5,193.125,-0.176797063736221
270,322.5,193.75,-0.178124891198622
270,322.5,194.375,-0.179477466428861
270,322.5,195,-0.18085551165591
270,322.5,195.625,-0.182259775327454
270,322.5,196.25,-0.183691033236498
270,322.5,196.875,-0.185150089704118
270,322.5,197.5,-0.186637778821417
270,322.5,198.125,-0.188154965754156
270,322.5,198.75,-0.189702548113614
270,322.5,199.375,-0.191281457397495
270,322.5,200,-0.192892660504984
270,322.5,200.625,-0.194537161330242
270,322.5,201.25,-0.196216002438996
270,322.5,201.875,-0.197930266833133
270,322.5,202.5,-0.199681079808541
270,322.5,203.125,-0.20146961091179
270,322.5,203.75,-0.203297076001636
270,322.5,204.375,-0.205164739421726
270,322.5,205,-0.207073916291291
270,322.5,205.625,-0.209025974921108
270,322.5,206.25,-0.211022339362534
270,322.5,206.875,-0.213064492097844
270,322.5,207.5,-0.215153976880862
270,322.5,208.125,-0.217292401737306
270,322.5,208.75,-0.219481442135087
270,322.5,209.375,-0.221722844335447
270,322.5,210,-0.224018428936599
270,322.5,210.625,-0.226370094622435
270,322.5,211.25,-0.228779822129694
270,322.5,211.875,-0.231249678448015
270,322.5,212.5,-0.233781821268342
270,322.5,213.125,-0.236378503696244
270,322.5,213.75,-0.239042079248077
270,322.5,214.375,-0.241775007149038
270,322.5,215,-0.244579857953833
270,322.5,215.625,-0.247459319512044
270,322.5,216.25,-0.250416203302105
270,322.5,216.875,-0.253453451159544
270,322.5,217.5,-0.256574142427178
270,322.5,218.125,-0.259781501557072
270,322.5,218.75,-0.263078906196371
270,322.5,219.375,-0.266469895791725
270,322.5,220,-0.269958180749652
270,322.5,220.625,-0.273547652193286
270,322.5,221.25,-0.27724239235904
270,322.5,221.875,-0.281046685680367
270,322.5,222.5,-0.284965030609509
270,322.5,223.125,-0.289002152232307
270,322.5,223.75,-0.293163015735691
270,322.5,224.375,-0.297452840792233
270,322.5,225,-0.301877116931701
270,322.5,225.625,-0.306441619975107
270,322.5,226.25,-0.311152429613245
270,322.5,226.875,-0.316015948218515
270,322.5,227.5,-0.321038920986265
270,322.5,228.125,-0.326228457510182
270,322.5,228.75,-0.33159205490497
270,322.5,229.375,-0.337137622599339
270,322.5,230,-0.342873508932789
270,322.5,230.625,-0.348808529701208
270,322.5,231.25,-0.354951998808671
270,322.5,231.875,-0.361313761196533
270,322.5,232.5,-0.367904228235589
270,322.5,233.125,-0.374734415783188
270,322.5,233.75,-0.381815985124601
270,322.5,234.375,-0.389161287037012
270,322.5,235,-0.396783409234902
270,322.5,235.625,-0.404696227478057
270,322.5,236.25,-0.412914460647442
270,322.5,236.875,-0.42145373012031
270,322.5,237.5,-0.430330623804019
270,322.5,238.125,-0.43956276521825
270,322.5,238.75,-0.449168888047819
270,322.5,239.375,-0.459168916622952
270,322.5,240,-0.469584052820845
270,322.5,240.625,-0.480436869921561
270,322.5,241.25,-0.491751413992508
270,322.5,241.875,-0.503553313418958
270,322.5,242.5,-0.515869897242753
270,322.5,243.125,-0.52873032301709
270,322.5,243.75,-0.54216571493143
270,322.5,244.375,-0.55620931300603
270,322.5,245,-0.570896634199156
270,322.5,245.625,-0.586265646309913
270,322.5,246.25,-0.602356955593526
270,322.5,246.875,-0.61921400903062
270,322.5,247.5,-0.63688331220409
270,322.5,248.125,-0.655414663731017
270,322.5,248.75,-0.67486140716658
270,322.5,249.375,-0.695280701233881
270,322.5,250,-0.716733809127347
270,322.5,250.625,-0.739286407474972
270,322.5,251.25,-0.763008915309271
270,322.5,251.875,-0.787976843067651
270,322.5,252.5,-0.814271161193629
270,322.5,253.125,-0.841978687308294
270,322.5,253.75,-0.871192490125675
270,322.5,254.375,-0.902012307245793
270,322.5,255,-0.93454497261231
270,322.5,255.625,-0.968904847690917
270,322.5,256.25,-1.00521424821507
270,322.5,256.875,-1.04360385554239
270,322.5,257.5,-1.08421309812822
270,322.5,258.125,-1.12719048418462
270,322.5,258.75,-1.17269386105373
270,322.5,259.375,-1.22089056994934
270,322.5,260,-1.271957456238
270,322.5,260.625,-1.32608068503323
270,322.5,261.25,-1.38345529922551
270,322.5,261.875,-1.44428444180993
270,322.5,262.5,-1.50877814615314
270,322.5,263.125,-1.57715157636071
270,322.5,263.75,-1.64962257497946
270,322.5,264.375,-1.72640834693682
270,322.5,265,-1.80772107730059
270,322.5,265.625,-1.89376224717476
270,322.5,266.25,-1.9847153788099
270,322.5,266.875,-2.08073691117811
270,322.5,267.5,-2.18194488620841
270,322.5,268.125,-2.2884051217065
270,322.5,268.75,-2.40011457140576
270,322.5,269.375,-2.51698164183137
270,322.5,270,-2.63880337111527
270,322.5,270.625,-2.76523960322179
270,322.5,271.25,-2.8957846427736
270,322.5,271.875,-3.02973738134422
270,322.5,272.5,-3.16617156826175
270,322.5,273.125,-3.30390875840839
270,322.5,273.75,-3.44149746440272
270,322.5,274.375,-3.57720305981968
270,322.5,275,-3.70901381619909
270,322.5,275.625,-3.83466879108083
270,322.5,276.25,-3.95171270802837
270,322.5,276.875,-4.05758106430973
270,322.5,277.5,-4.14971520076394
270,322.5,278.125,-4.22570207816026
270,322.5,278.75,-4.28342771116896
270,322.5,279.375,-4.32122793069768
270,322.5,280,-4.33801707596263
270,322.5,280.625,-4.33337586442151
270,322.5,281.25,-4.30758464467212
270,322.5,281.875,-4.26159670249049
270,322.5,282.5,-4.19695616745809
270,322.5,283.125,-4.11567371155804
270,322.5,283.75,-4.02007848105833
270,322.5,284.375,-3.91266566019152
270,322.5,285,-3.79595623924663
270,322.5,285.625,-3.67238041317734
270,322.5,286.25,-3.54419027035157
270,322.5,286.875,-3.41340239192034
270,322.5,287.5,-3.28176739576127
270,322.5,288.125,-3.15076146348885
270,322.5,288.75,-3.02159423623863
270,322.5,289.375,-2.89522774317776
270,322.5,290,-2.77240182590136
270,322.5,290.625,-2.65366251936955
270,322.5,291.25,-2.53939083354633
270,322.5,291.875,-2.42983023440482
270,322.5,292.5,-2.32511180392904
270,322.5,293.125,-2.22527656522288
270,322.5,293.75,-2.1302948124047
270,322.5,294.375,-2.04008251563005
270,322.5,295,-1.9545150095977
270,322.5,295.625,-1.87343824574253
270,322.5,296.25,-1.79667791530833
270,322.5,296.875,-1.72404674877249
270,322.5,297.5,-1.6553502783262
270,322.5,298.125,-1.5903913223677
270,322.5,298.75,-1.52897341959138
270,322.5,299.375,-1.47090340861856
270,322.5,300,-1.41599331920157
270,322.5,300.625,-1.36406171388721
270,322.5,301.25,-1.31493459508742
270,322.5,301.875,-1.26844597183304
270,322.5,302.5,-1.22443816291703
270,322.5,303.125,-1.18276189838958
270,322.5,303.75,-1.1432762691173
270,322.5,304.375,-1.10584856402806
270,322.5,305,-1.07035402640865
270,322.5,305.625,-1.0366755539136
270,322.5,306.25,-1.0047033615195
270,322.5,306.875,-0.974334622298009
270,322.5,307.5,-0.945473097389974
270,322.5,308.125,-0.918028763783306
270,322.5,308.75,-0.891917446294088
270,322.5,309.375,-0.867060458413426
270,322.5,310,-0.843384255320941
270,322.5,310.625,-0.820820101305152
270,322.5,311.25,-0.799303753010892
270,322.5,311.875,-0.778775159305474
270,322.5,312.5,-0.759178178078836
270,322.5,313.125,-0.740460309936502
270,322.5,313.75,-0.722572448482481
270,322.5,314.375,-0.705468646701438
270,322.5,315,-0.689105898819496
270,322.5,315.625,-0.673443936937501
270,322.5,316.25,-0.6584450416795
270,322.5,316.875,-0.644073866074206
270,322.5,317.5,-0.630297271881512
270,322.5,318.125,-0.617084177585372
270,322.5,318.75,-0.604405417293704
270,322.5,319.375,-0.592233609812931
270,322.5,320,-0.580543037196662
270,322.5,320.625,-0.569309532102911
270,322.5,321.25,-0.558510373331061
270,322.5,321.875,-0.548124188946985
270,322.5,322.5,-0.538130866441996
270,322.5,323.125,-0.528511469407622
270,322.5,323.75,-0.519248160243571
270,322.5,324.375,-0.510324128449976
270,322.5,325,-0.501723524087316
270,322.5,325.625,-0.49343139601783
270,322.5,326.25,-0.485433634570931
270,322.5,326.875,-0.477716918302192
270,322.5,327.5,-0.470268664540459
270,322.5,328.125,-0.463076983441309
270,322.5,328.75,-0.456130635286782
270,322.5,329.375,-0.449418990791716
270,322.5,330,-0.44293199419575
270,322.5,330.625,-0.436660128937546
270,322.5,331.25,-0.430594385723889
270,322.5,331.875,-0.424726232821279
270,322.5,332.5,-0.419047588411438
270,322.5,333.125,-0.4135507948649
270,322.5,333.75,-0.408228594798691
270,322.5,334.375,-0.403074108795046
270,322.5,335,-0.398080814668192
270,322.5,335.625,-0.393242528175686
270,322.5,336.25,-0.388553385079406
270,322.5,336.875,-0.384007824469506
270,322.5,337.5,-0.379600573272108
270,322.5,338.125,-0.375326631868592
270,322.5,338.75,-0.371181260760928
270,322.5,339.375,-0.367159968223737
270,322.5,340,-0.363258498889616
270,322.5,340.625,-0.359472823219777
270,322.5,341.25,-0.355799127817454
270,322.5,341.875,-0.352233806546565
270,322.5,342.5,-0.348773452423067
270,322.5,343.125,-0.345414850251239
270,322.5,343.75,-0.342154969981927
270,322.5,344.375,-0.338990960774432
270,322.5,345,-0.335920145748461
270,322.5,345.625,-0.332940017417388
270,322.5,346.25,-0.330048233799
270,322.5,346.875,-0.32724261520494
270,322.5,347.5,-0.324521141715536
270,322.5,348.125,-0.321881951352284
270,322.5,348.75,-0.31932333896638
270,322.5,349.375,-0.31684375586825
270,322.5,350,-0.314441810230211
270,322.5,350.625,-0.312116268302224
270,322.5,351.25,-0.309866056489433
270,322.5,351.875,-0.307690264349867
270,322.5,352.5,-0.305588148581515
270,322.5,353.125,-0.303559138080199
270,322.5,353.75,-0.301602840163505
270,322.5,354.375,-0.299719048071613
270,322.5,355,-0.297907749873781
270,322.5,355.625,-0.29616913892951
270,322.5,356.25,-0.294503626076844
270,322.5,356.875,-0.292911853746881
270,322.5,357.5,-0.291394712234464
270,322.5,358.125,-0.289953358390447
270,322.5,358.75,-0.288589237041809
270,322.5,359.375,-0.287304105493232
270,322.5,360,-0.286100061518441
270,322.5,360.625,-0.284979575312873
270,322.5,361.25,-0.283945525952625
270,322.5,361.875,-0.283001242989501
270,322.5,362.5,-0.282150553910362
270,322.5,363.125,-0.281397838302858
270,322.5,363.75,-0.280748089701076
270,322.5,364.375,-0.280206986236596
270,322.5,365,-0.279780971394977
270,322.5,365.625,-0.279477346378029
270,322.5,366.25,-0.279304375800342
270,322.5,366.875,-0.279271408707089
270,322.5,367.5,-0.279389017189643
270,322.5,368.125,-0.279669155195789
270,322.5,368.75,-0.280125340478556
270,322.5,369.375,-0.280772862993475
270,322.5,370,-0.281629023422838
270,322.5,370.625,-0.282713405849411
270,322.5,371.25,-0.284048188876782
270,322.5,371.875,-0.285658499627193
270,322.5,372.5,-0.287572814930781
270,322.5,373.125,-0.289823413484635
270,322.5,373.75,-0.292446881555081
270,322.5,374.375,-0.295484672550285
270,322.5,375,-0.298983716959052
275,285,125,-0.100378062670241
275,285,125.625,-0.100804219061549
275,285,126.25,-0.101231651297112
275,285,126.875,-0.101660362980914
275,285,127.5,-0.10209036072843
275,285,128.125,-0.102521654071481
275,285,128.75,-0.102954255368794
275,285,129.375,-0.103388179722062
275,285,130,-0.103823444897244
275,285,130.625,-0.104260071250932
275,285,131.25,-0.104698081661523
275,285,131.875,-0.105137501465061
275,285,132.5,-0.105578358395547
275,285,133.125,-0.106020682529523
275,285,133.75,-0.106464506234825
275,285,134.375,-0.106909864123294
275,285,135,-0.107356793007369
275,285,135.625,-0.107805331860344
275,285,136.25,-0.108255521780289
275,285,136.875,-0.108707405957368
275,285,137.5,-0.109161029644592
275,285,138.125,-0.109616440131798
275,285,138.75,-0.110073686722816
275,285,139.375,-0.110532820715741
275,285,140,-0.110993895386175
275,285,140.625,-0.111456965973435
275,285,141.25,-0.111922089669612
275,285,141.875,-0.112389325611441
275,285,142.5,-0.112858734874899
275,285,143.125,-0.11333038047253
275,285,143.75,-0.113804327353388
275,285,144.375,-0.114280642405615
275,285,145,-0.114759394461563
275,285,145.625,-0.115240654305495
275,285,146.25,-0.115724494683776
275,285,146.875,-0.116210990317557
275,285,147.5,-0.116700217917962
275,285,148.125,-0.117192256203715
275,285,148.75,-0.117687185921246
275,285,149.375,-0.118185089867223
275,285,150,-0.11868605291358
275,285,150.625,-0.119190162034968
275,285,151.25,-0.119697506338701
275,285,151.875,-0.120208177097162
275,285,152.5,-0.12072226778275
275,285,153.125,-0.121239874105298
275,285,153.75,-0.121761094052097
